process_id,section_id,so_hieu,sequence,content
695fceb897fdc5f42bd4f726,694fb81aaedc69db48c74828,115/2024/NĐ-CP,1,Nội dung thẩm định gồm các nội dung liên quan khác.
695fceb897fdc5f42bd4f747,694fb81aaedc69db48c7483a,115/2024/NĐ-CP,1,Nội dung thẩm định bao gồm các nội dung liên quan khác.
695fceb997fdc5f42bd4f758,694fb81aaedc69db48c74841,115/2024/NĐ-CP,1,Nội dung báo cáo thẩm định bao gồm các ý kiến khác.
695fceb997fdc5f42bd4f759,694fb81aaedc69db48c74841,115/2024/NĐ-CP,2,Các ý kiến khác này chỉ được nêu khi có.
695fceb997fdc5f42bd4f766,694fb81aaedc69db48c74857,115/2024/NĐ-CP,1,"Tại thời điểm đóng thầu không có nhà đầu tư nào nộp hồ sơ đăng ký thực hiện dự án. Tại thời điểm đóng thầu không có nhà đầu tư nào nộp hồ sơ dự thầu. Bên mời quan tâm báo cáo người có thẩm quyền xem xét, giải quyết theo một trong hai cách sau đây. Bên mời thầu báo cáo người có thẩm quyền xem xét, giải quyết theo một trong hai cách sau đây. Người có thẩm quyền cho phép gia hạn thời điểm đóng thầu tối đa 30 ngày."
695fceba97fdc5f42bd4f797,694fb81aaedc69db48c74877,115/2024/NĐ-CP,1,Nội dung kiểm tra hoạt động đấu thầu lựa chọn nhà đầu tư bao gồm các nội dung cần thiết khác.
695fceba97fdc5f42bd4f79d,694fb81aaedc69db48c74880,115/2024/NĐ-CP,1,Nội dung giám sát lựa chọn nhà đầu tư là lập hồ sơ mời thầu.
695fceba97fdc5f42bd4f79e,694fb81aaedc69db48c74880,115/2024/NĐ-CP,2,Nội dung giám sát lựa chọn nhà đầu tư là thẩm định hồ sơ mời thầu.
695fceba97fdc5f42bd4f79f,694fb81aaedc69db48c74880,115/2024/NĐ-CP,3,Nội dung giám sát lựa chọn nhà đầu tư là phê duyệt hồ sơ mời thầu.
695fceba97fdc5f42bd4f7a0,694fb81aaedc69db48c74881,115/2024/NĐ-CP,1,Nội dung giám sát lựa chọn nhà đầu tư là đánh giá hồ sơ dự thầu.
695fceba97fdc5f42bd4f7a2,694fb81aaedc69db48c74883,115/2024/NĐ-CP,1,Nội dung giám sát lựa chọn nhà đầu tư bao gồm kết quả đàm phán.
695fceba97fdc5f42bd4f7a3,694fb81aaedc69db48c74883,115/2024/NĐ-CP,2,Nội dung giám sát lựa chọn nhà đầu tư bao gồm hoàn thiện hợp đồng.
695fceba97fdc5f42bd4f7a4,694fb81aaedc69db48c74883,115/2024/NĐ-CP,3,Nội dung giám sát lựa chọn nhà đầu tư bao gồm ký kết hợp đồng.
695fcec197fdc5f42bd4f9ce,694fb81aaedc69db48c74932,115/2024/NĐ-CP,1,"Kể từ ngày nghị định này có hiệu lực thi hành, các nghị định sau đây hết hiệu lực thi hành."
695fcec197fdc5f42bd4f9cf,694fb81aaedc69db48c74932,115/2024/NĐ-CP,2,Nghị định số 25/2020/NĐ-CP ngày 28 tháng 02 năm 2020 của Chính phủ quy định chi tiết và hướng dẫn thi hành một số điều của Luật Đấu thầu về lựa chọn nhà đầu tư hết hiệu lực thi hành.
695fcec197fdc5f42bd4f9f4,694fb81aaedc69db48c74943,115/2024/NĐ-CP,1,"Bộ luật số 115/2024/NĐ-CP quy định chuyển tiếp đối với dự án đầu tư có sử dụng đất thuộc phạm vi đối với dự án đã phê duyệt kết quả đánh giá sơ bộ năng lực, kinh nghiệm trước ngày nghị định này có hiệu lực thi hành và có từ hai nhà đầu tư trở lên đáp ứng yêu cầu sơ bộ về năng lực, kinh nghiệm. Bộ luật số 115/2024/NĐ-CP quy định dự án đầu tư đó thực hiện chuyển tiếp như sau. Trường hợp dự án chưa phát hành hồ sơ mời thầu thì dự án thực hiện lựa chọn nhà đầu tư theo quy định của luật đấu thầu số 22/2023/QH15 và nghị định này. Trường hợp dự án đã phát hành hồ sơ mời thầu nhưng đến ngày 01 tháng 8 năm 2024 chưa có nhà đầu tư nộp hồ sơ dự thầu thì dự án hủy thông báo mời thầu và dừng việc lựa chọn nhà đầu tư. Trường hợp dự án đã phát hành hồ sơ mời thầu và có nhà đầu tư nộp hồ sơ dự thầu trước ngày 01 tháng 8 năm 2024 nhưng đến thời điểm nghị định này có hiệu lực thi hành chưa phê duyệt kết quả lựa chọn nhà đầu tư thì dự án tiếp tục đánh giá hồ sơ dự thầu theo hồ sơ mời thầu đã phát hành. Trường hợp dự án phê duyệt kết quả lựa chọn nhà đầu tư trước ngày 01 tháng 01 năm 2025 thì cơ quan có thẩm quyền tổ chức đàm phán, ký kết và quản lý thực hiện hợp đồng. Cơ quan có thẩm quyền thực hiện việc đó căn cứ kết quả lựa chọn nhà đầu tư, hồ sơ dự thầu, hồ sơ đề xuất, hồ sơ mời thầu và hồ sơ yêu cầu đã phát hành theo quy định của luật đấu thầu số 43/2013/QH13 và các văn bản quy định chi tiết, hướng dẫn thi hành luật này. Trường hợp đến ngày 01 tháng 01 năm 2025 mà chưa có kết quả lựa chọn nhà đầu tư thì dự án dừng việc lựa chọn nhà đầu tư."
695fcec297fdc5f42bd4fa22,694fb81baedc69db48c749b7,108/2024/NĐ-CP,1,"Nhà, đất không thuộc phạm vi điều chỉnh của nghị định này gồm nhà và đất được nhà nước giao để sử dụng làm cơ sở hoạt động sự nghiệp của đơn vị sự nghiệp công lập theo quy định của pháp luật về quản lý, sử dụng tài sản công. Việc quản lý và sử dụng nhà, đất này bao gồm việc sử dụng vào mục đích kinh doanh, cho thuê, liên doanh, liên kết. Việc sắp xếp lại và xử lý đối với nhà, đất này thực hiện theo quy định tại luật quản lý, sử dụng tài sản công. Việc sắp xếp lại và xử lý đối với nhà, đất này cũng thực hiện theo nghị định số 151/2017/NĐ-CP ngày 26 tháng 12 năm 2017 của Chính phủ quy định chi tiết một số điều của luật quản lý, sử dụng tài sản công. Việc sắp xếp lại và xử lý đối với nhà, đất này còn thực hiện theo nghị định số 167/2017/NĐ-CP ngày 31 tháng 12 năm 2017 của Chính phủ quy định về sắp xếp lại, xử lý tài sản công. Việc sắp xếp lại và xử lý đối với nhà, đất này cũng phải thực hiện theo các văn bản dẫn thi hành pháp luật. Cụ thể, khi thu hồi hoặc chuyển giao về địa phương quản lý đối với nhà, đất của đơn vị sự nghiệp công lập quy định tại điểm này, việc xử lý được thực hiện theo quy định. Sau đó, khi nhà, đất được giao hoặc điều chuyển cho tổ chức có chức năng quản lý, kinh doanh nhà địa phương để quản lý và khai thác, tổ chức đó chịu trách nhiệm quản lý và khai thác. Sau khi tổ chức có chức năng quản lý, kinh doanh nhà địa phương tiếp nhận, việc quản lý, sử dụng và khai thác nhà, đất được thực hiện theo quy định tại nghị định này."
695fcec497fdc5f42bd4faa5,694fb81baedc69db48c749f8,108/2024/NĐ-CP,1,"Căn cứ lập kế hoạch quản lý, khai thác nhà, đất gồm căn cứ khác."
695fcec497fdc5f42bd4faa6,694fb81baedc69db48c749f8,108/2024/NĐ-CP,2,Căn cứ khác được áp dụng nếu có.
695fcec497fdc5f42bd4fac4,694fb81baedc69db48c74a11,108/2024/NĐ-CP,1,"Bảng giá cho thuê nhà do ủy ban nhân dân cấp tỉnh ban hành được ổn định trong thời hạn 05 năm. Người đang thuê nhà trong thời hạn bảng giá ổn định được ổn định giá thuê nhà. Người đang thuê nhà không phải điều chỉnh bảng giá cho thuê nhà trong thời hạn bảng giá ổn định. Khi hết thời hạn ổn định của bảng giá cho thuê nhà thì giá thuê nhà được điều chỉnh theo bảng giá mới. Giá thuê nhà được điều chỉnh theo bảng giá mới kể từ thời điểm bảng giá mới được ban hành. Trường hợp cho thuê mới hoặc được gia hạn trong thời hạn ổn định bảng giá cho thuê nhà thì giá thuê nhà được điều chỉnh nếu giá đất do ủy ban nhân dân cấp tỉnh ban hành theo quy định của pháp luật về đất đai có thay đổi. Cơ sở nhà, đất có nhà đang cho thuê được điều chỉnh giá cho thuê nhà nếu giá đất có thay đổi. Trường hợp cơ quan, người có thẩm quyền ban hành hệ số điều chỉnh giá đất thì giá cho thuê nhà tại cơ sở nhà, đất đó được điều chỉnh. Tỷ lệ (%) điều chỉnh giá đất được xác định theo hệ số điều chỉnh giá đất để tính thu tiền thuê đất. Hệ số điều chỉnh giá đất được áp dụng trong trường hợp địa phương ban hành hệ số điều chỉnh giá đất để tính thu tiền thuê đất. Tỷ lệ (%) điều chỉnh giá đất được xác định theo công thức giá đất do ủy ban nhân dân cấp tỉnh ban hành sau điều chỉnh chia cho giá đất do ủy ban nhân dân cấp tỉnh đã ban hành của lần trước liền kề nhân với 100. Công thức trên áp dụng trong trường hợp ủy ban nhân dân cấp tỉnh điều chỉnh bảng giá đất. Tỷ lệ (%) điều chỉnh giá đất được xác định theo công thức giá đất do ủy ban nhân dân cấp tỉnh ban hành sau điều chỉnh nhân với hệ số điều chỉnh giá đất chia cho giá đất do ủy ban nhân dân cấp tỉnh đã ban hành của lần trước liền kề nhân với 100. Công thức này áp dụng trong trường hợp ủy ban nhân dân cấp tỉnh vừa điều chỉnh bảng giá đất vừa ban hành hệ số điều chỉnh giá đất."
695fcec697fdc5f42bd4fb20,694fb81baedc69db48c74a4d,108/2024/NĐ-CP,1,Nội dung chủ yếu của hợp đồng thuê nhà gồm phương thức thanh toán.
695fcec697fdc5f42bd4fb21,694fb81baedc69db48c74a4d,108/2024/NĐ-CP,2,Nội dung chủ yếu của hợp đồng thuê nhà gồm thời hạn thanh toán.
695fcec697fdc5f42bd4fb2a,694fb81baedc69db48c74a53,108/2024/NĐ-CP,1,Nội dung chủ yếu của hợp đồng thuê nhà gồm phạt vi phạm hợp đồng.
695fcec697fdc5f42bd4fb2d,694fb81baedc69db48c74a55,108/2024/NĐ-CP,1,Nội dung chủ yếu của hợp đồng thuê nhà gồm giải quyết tranh chấp.
695fcec697fdc5f42bd4fb2e,694fb81baedc69db48c74a56,108/2024/NĐ-CP,1,Nội dung chủ yếu của hợp đồng thuê nhà gồm thời điểm có hiệu lực của hợp đồng.
695fcec697fdc5f42bd4fb2f,694fb81baedc69db48c74a57,108/2024/NĐ-CP,1,Nội dung chủ yếu của hợp đồng thuê nhà gồm các nội dung khác.
695fcec697fdc5f42bd4fb30,694fb81baedc69db48c74a57,108/2024/NĐ-CP,2,Các nội dung khác phải tuân thủ theo quy định tại nghị định này.
695fcec697fdc5f42bd4fb31,694fb81baedc69db48c74a57,108/2024/NĐ-CP,3,Các nội dung khác phải tuân thủ theo pháp luật khác có liên quan.
695fcec697fdc5f42bd4fb35,694fb81baedc69db48c74a5d,108/2024/NĐ-CP,1,"Trường hợp có nhu cầu cho thuê trong thời gian chưa thực hiện xử lý, tổ chức quản lý, kinh doanh nhà tổng hợp vào kế hoạch quản lý, khai thác nhà, đất. Tổ chức quản lý, kinh doanh nhà tổng hợp vào kế hoạch quản lý, khai thác nhà, đất để báo cáo ủy ban nhân dân cấp tỉnh xem xét, phê duyệt theo quy định tại điều 9 nghị định này. Việc cho thuê được thực hiện theo quy định tại điều 14 nghị định này. Trường hợp đang trong thời gian cho thuê mà cơ quan, người có thẩm quyền quyết định xử lý nhà, đất hoặc phải thực hiện phương án xử lý đã được phê duyệt. Tổ chức quản lý, kinh doanh nhà có trách nhiệm thực hiện thủ tục chấm dứt hợp đồng thuê nhà theo quy định của pháp luật."
695fcec697fdc5f42bd4fb36,694fb81baedc69db48c74a5e,108/2024/NĐ-CP,1,"Trường hợp có nhu cầu cho thuê trong thời gian chưa thực hiện xử lý, tổ chức quản lý, kinh doanh nhà tổng hợp vào kế hoạch quản lý, khai thác nhà, đất. Tổ chức quản lý, kinh doanh nhà tổng hợp vào kế hoạch để báo cáo Ủy ban nhân dân cấp tỉnh xem xét, phê duyệt theo quy định tại điều 9 nghị định này. Việc cho thuê được thực hiện theo quy định tại điều 14 nghị định này. Trường hợp đang trong thời gian cho thuê mà cơ quan, người có thẩm quyền quyết định xử lý nhà, đất hoặc phải thực hiện phương án xử lý đã được phê duyệt. Tổ chức quản lý, kinh doanh nhà có trách nhiệm thực hiện thu hồi lại nhà, đất để xử lý theo quy định tại khoản 3 điều này."
695fcec797fdc5f42bd4fb70,694fb81baedc69db48c74a76,108/2024/NĐ-CP,1,"Đối với nhà, đất giao cho tổ chức quản lý, kinh doanh nhà để cho thuê quy định tại điểm a khoản 1 điều 1 nghị định này, việc xử lý được thực hiện."
695fcec797fdc5f42bd4fb71,694fb81baedc69db48c74a76,108/2024/NĐ-CP,2,Việc xử lý được thực hiện theo các hình thức sau.
695fcec797fdc5f42bd4fb72,694fb81baedc69db48c74a76,108/2024/NĐ-CP,3,Một trong các hình thức xử lý là điều chuyển.
695fcec797fdc5f42bd4fb73,694fb81baedc69db48c74a77,108/2024/NĐ-CP,1,"Đối với nhà, đất giao cho tổ chức quản lý, kinh doanh nhà để cho thuê quy định tại điểm a khoản 1 điều 1 nghị định này, việc xử lý được thực hiện theo hình thức thanh lý."
695fceca97fdc5f42bd4fc44,694fb81baedc69db48c74b0c,108/2024/NĐ-CP,1,Quyền của bên cho thuê bao gồm các quyền khác.
695fceca97fdc5f42bd4fc45,694fb81baedc69db48c74b0c,108/2024/NĐ-CP,2,Các quyền khác của bên cho thuê phải không trái luật.
695fceca97fdc5f42bd4fc46,694fb81baedc69db48c74b0c,108/2024/NĐ-CP,3,Các quyền khác của bên cho thuê phải không trái đạo đức xã hội.
695fceca97fdc5f42bd4fc59,694fb81baedc69db48c74b1b,108/2024/NĐ-CP,1,Quyền của bên thuê là chấm dứt thực hiện hợp đồng.
695fceca97fdc5f42bd4fc5a,694fb81baedc69db48c74b1b,108/2024/NĐ-CP,2,Quyền của bên thuê được thực hiện theo quy định tại nghị định số…./2024/nđ-cp ngày…/…/2024 của Chính phủ.
695fcecc97fdc5f42bd4fcc9,694fb81baedc69db48c74b50,104/2024/NĐ-CP,1,Điều lệ tổ chức và hoạt động của quỹ phát triển đất bao gồm tên gọi.
695fcecc97fdc5f42bd4fcca,694fb81baedc69db48c74b50,104/2024/NĐ-CP,2,Điều lệ tổ chức và hoạt động của quỹ phát triển đất bao gồm nơi đặt trụ sở chính.
695fcecc97fdc5f42bd4fd00,694fb81baedc69db48c74b73,104/2024/NĐ-CP,1,Cơ cấu tổ chức của quỹ phát triển đất gồm có hội đồng quản lý.
695fcecc97fdc5f42bd4fd01,694fb81baedc69db48c74b74,104/2024/NĐ-CP,1,Cơ cấu tổ chức của quỹ phát triển đất gồm có ban kiểm soát.
695fced297fdc5f42bd4febe,694fb81baedc69db48c74c69,103/2024/NĐ-CP,1,"Tiền đất trước khi chuyển mục đích sử dụng đất được tính đối với đất trước khi chuyển mục đích có nguồn gốc là đất nông nghiệp, đất phi nông nghiệp không phải là đất ở được nhà nước giao đất có thu tiền sử dụng đất có thời hạn sử dụng đất hoặc được nhà nước cho thuê đất trả tiền thuê đất một lần cho cả thời gian thuê, và người sử dụng đất đã hoàn thành nghĩa vụ tài chính về tiền sử dụng đất, tiền thuê đất. Tiền đất trước khi chuyển mục đích sử dụng đất được tính bằng diện tích đất có thu tiền sử dụng đất, thu tiền đất tiền thuê đất nhân với giá đất tương ứng trước thời hạn với thời hạn giao đất, cho thuê đất của đất chuyển mục đích trước khi chuyển mục đích. Giá đất tương ứng với thời hạn giao đất, cho thuê đất của đất trước khi chuyển mục đích là giá đất cụ thể để tính tiền thuê đất trả một lần cho cả thời gian thuê. Thời hạn sử dụng đất còn lại được xác định bằng thời hạn giao đất, cho thuê đất trước khi chuyển mục đích sử dụng đất trừ đi thời gian đã sử dụng đất trước khi chuyển mục đích. Trường hợp thời hạn sử dụng đất còn lại không tròn năm thì thời hạn sử dụng đất còn lại được tính theo tháng. Thời gian không tròn tháng được tính tròn 01 tháng nếu thời gian không tròn tháng từ 15 ngày trở lên. Thời gian không tròn tháng không được tính tiền đất trước khi chuyển mục đích sử dụng đất nếu thời gian không tròn tháng dưới 15 ngày. Trường hợp đất trước khi chuyển mục đích là đất nông nghiệp có nguồn gốc nhận chuyển nhượng hợp pháp của hộ gia đình, cá nhân được nhà nước giao đất không thu tiền sử dụng đất thì tiền đất trước khi chuyển mục đích sử dụng đất được tính bằng diện tích đất nông nghiệp được chuyển mục đích nhân với giá đất của loại đất tương ứng."
695fced397fdc5f42bd4feca,694fb81baedc69db48c74c6c,103/2024/NĐ-CP,1,"Tiền đất trước khi chuyển mục đích sử dụng đất được tính theo quy định. Việc xử lý đối với tiền đất trước khi chuyển mục đích sử dụng đất được thực hiện theo các điểm a, b, c và d khoản này. Trường hợp dự án sau khi chuyển mục đích có nhiều hình thức sử dụng đất thì việc xử lý tiền đất trước khi chuyển mục đích sử dụng đất được thực hiện như sau. Trường hợp dự án vừa có hình thức nhà nước giao đất có thu tiền sử dụng đất, vừa có hình thức nhà nước giao đất không thu tiền sử dụng đất thì toàn bộ tiền đất trước khi chuyển mục đích sử dụng đất được trừ vào số tiền sử dụng đất của dự án. Trường hợp dự án vừa có hình thức nhà nước giao đất có thu tiền sử dụng đất, vừa có hình thức nhà nước cho thuê đất, vừa có hình thức nhà nước giao đất không thu tiền sử dụng đất thì toàn bộ tiền đất trước khi chuyển mục đích sử dụng đất được trừ vào tiền sử dụng đất, tiền thuê đất của dự án. Trường hợp dự án vừa có hình thức nhà nước giao đất có thu tiền sử dụng đất, vừa có hình thức nhà nước cho thuê đất thì toàn bộ tiền đất trước khi chuyển mục đích sử dụng đất được trừ vào tiền sử dụng đất, tiền thuê đất của dự án. Việc trừ tiền đất trước khi chuyển mục đích sử dụng đất vào tiền sử dụng đất, tiền thuê đất được thực hiện theo nguyên tắc phân bổ. Nguyên tắc phân bổ tiền đất được áp dụng vào các phần diện tích đất tính tiền sử dụng đất và tiền thuê đất. Phân bổ tiền đất được tính theo tỷ lệ diện tích của từng phần trong tổng diện tích phải nộp tiền sử dụng đất và tiền thuê đất."
695fced497fdc5f42bd4ff46,694fb81baedc69db48c74cc0,103/2024/NĐ-CP,1,Trường hợp người sử dụng đất đề nghị điều chỉnh quy hoạch chi tiết của dự án theo quy định của pháp luật. Cơ quan nhà nước có thẩm quyền quyết định điều chỉnh quy hoạch chi tiết của dự án. Việc điều chỉnh làm thay đổi cơ cấu sử dụng đất hoặc vị trí từng loại đất hoặc hệ số sử dụng đất. Tiền sử dụng đất được tính theo quy định sau đây. Trường hợp dự án trước khi điều chỉnh quy hoạch chi tiết không thuộc trường hợp nhà nước giao đất thông qua đấu giá quyền sử dụng đất. Trường hợp người sử dụng đất chưa hoàn thành nghĩa vụ về tiền sử dụng đất theo quy định trước khi có quyết định điều chỉnh quy hoạch chi tiết của dự án. Quy định này chỉ áp dụng với dự án được giao đất trước ngày Luật Đất đai năm 2024 có hiệu lực thi hành và nay thực hiện điều chỉnh quy hoạch chi tiết. Người sử dụng đất phải thực hiện các nghĩa vụ sau đây. Trường hợp đã có thông báo tiền sử dụng đất tính theo quy hoạch chi tiết trước khi điều chỉnh quy hoạch. Người sử dụng đất phải nộp đủ số tiền sử dụng đất xác định theo quy hoạch chi tiết trước khi được điều chỉnh. Người sử dụng đất phải nộp tiền chậm nộp tiền sử dụng đất (nếu có) theo quy định của pháp luật về quản lý thuế. Trường hợp chưa có quyết định giá đất. Người sử dụng đất phải tính và nộp số tiền sử dụng đất theo quy định tại khoản 2 Điều 257 Luật Đất đai. Người sử dụng đất phải nộp khoản thu bổ sung theo quy định tại khoản 2 Điều 50 Nghị định này. Người sử dụng đất phải nộp bổ sung số tiền sử dụng đất bằng chênh lệch giữa tiền sử dụng đất phải nộp theo quy hoạch sau khi điều chỉnh và theo quy hoạch trước khi điều chỉnh. Số tiền này được xác định tại cùng thời điểm cơ quan nhà nước có thẩm quyền quyết định điều chỉnh quy hoạch theo quy định tại tiết a điểm này (nếu có). Trường hợp dự án trước khi điều chỉnh quy hoạch chi tiết thuộc trường hợp nhà nước giao đất thông qua đấu giá quyền sử dụng đất và người sử dụng đất đã hoàn thành nghĩa vụ về tiền sử dụng đất. Tiền sử dụng đất khi điều chỉnh quy hoạch chi tiết được tính như quy định sau đây.
695fceda97fdc5f42bd5009c,694fb81baedc69db48c74d82,103/2024/NĐ-CP,1,"Trường hợp tổ chức kinh tế nhận chuyển nhượng quyền sử dụng đất hợp pháp của tổ chức, cá nhân để thực hiện dự án đầu tư phù hợp với quy hoạch, kế hoạch sử dụng đất theo quy định tại Điều 127 Luật Đất đai. Tổ chức kinh tế phải chuyển mục đích sử dụng đất sau khi nhận chuyển nhượng. Tổ chức kinh tế phải thực hiện nghĩa vụ về tiền thuê đất theo quy định tại khoản 1, khoản 2 Điều 121 Luật Đất đai. Tiền thuê đất được tính như sau. Việc xử lý tiền đất trước khi chuyển mục đích sử dụng đất đối với dự án có nhiều hình thức sử dụng đất được thực hiện như sau. Trường hợp dự án vừa có hình thức Nhà nước cho thuê đất vừa có hình thức Nhà nước giao đất không thu tiền sử dụng đất. Toàn bộ tiền đất trước khi chuyển mục đích sử dụng đất theo quy định tại điểm b khoản này được trừ vào tiền thuê đất của dự án. Trường hợp dự án vừa có hình thức Nhà nước giao đất có thu tiền sử dụng đất, vừa có hình thức thuê đất, vừa có hình thức Nhà nước giao đất không thu tiền sử dụng đất. Tiền đất trước khi chuyển mục đích sử dụng đất quy định tại điểm b khoản này được trừ vào tiền sử dụng đất, tiền thuê đất phải nộp của dự án tương ứng với từng phần diện tích giao đất có thu tiền sử dụng đất, diện tích cho thuê đất. Khoản tiền đã trả để nhận chuyển nhượng quyền sử dụng đất của phần diện tích đất dự án được Nhà nước giao đất không thu tiền sử dụng đất được trừ theo nguyên tắc phân bổ cho phần diện tích đất có thu tiền sử dụng đất và phần diện tích đất có thu tiền thuê đất."
695fcedf97fdc5f42bd5022a,694fb81baedc69db48c74e5b,103/2024/NĐ-CP,1,"Tính tiền thuê đất đối với trường hợp nhà đầu tư được nhà nước cho thuê đất trả tiền thuê đất hằng năm để đầu tư xây dựng, kinh doanh kết cấu hạ tầng khu công nghiệp, cụm công nghiệp. Nhà đầu tư đã cho thuê lại đất có kết cấu hạ tầng theo hình thức trả tiền thuê đất một lần cho cả thời gian thuê trước ngày 01 tháng 7 năm 2014. Đối với trường hợp đã được nhà nước cho thuê đất trước ngày 01 tháng 01 năm 2006 mà ba loại giấy tờ gồm giấy chứng nhận đầu tư (giấy phép đầu tư), quyết định cho thuê đất, hợp đồng thuê đất do cơ quan nhà nước có thẩm quyền cấp (ký kết) không ghi nguyên tắc điều chỉnh đơn giá thuê đất. Hoặc tại một trong ba loại giấy tờ nêu trên có ghi nguyên tắc điều chỉnh đơn giá thuê đất nhưng đã thực hiện điều chỉnh lại theo quy định tại khoản 2 điều 9 nghị định số 142/2005/NĐ-CP. Doanh nghiệp đã cho thuê lại đất theo hình thức thuê đất trả tiền thuê đất một lần cho cả thời gian thuê trước ngày 01 tháng 7 năm 2014. Tiền thuê đất của doanh nghiệp kinh doanh kết cấu hạ tầng phải nộp theo quy định tại khoản 2 điều 260 luật đất đai năm 2024. Tiền thuê đất được tính, thu, nộp như sau. Tiền thuê đất hằng năm được tính, thu cho thời gian thuê đất từ ngày 01 tháng 01 năm 2006 đến ngày 31 tháng 12 năm 2025 theo đơn giá thuê đất đã được xác định theo đúng quy định. Hoặc theo đơn giá thuê đất đã tạm tính theo chính sách và giá đất tại thời điểm ban hành thông báo tạm nộp tiền thuê đất. Người thuê được quyết toán số tiền thuê đất theo số đã tính hoặc đã tạm nộp. Trường hợp đang tạm nộp tiền thuê đất theo chính sách và giá đất trước ngày 01 tháng 01 năm 2006. Hoặc chưa xác định lại đơn giá thuê đất theo quy định tại nghị định số 142/2005/NĐ-CP, nghị định số 46/2014/NĐ-CP, nghị định số 135/2016/NĐ-CP của Chính phủ. Người thuê phải điều chỉnh lại đơn giá thuê đất theo quy định của pháp luật từng thời kỳ để tính, thu, nộp tiền thuê đất cho thời gian từ ngày 01 tháng 01 năm 2006 đến ngày 31 tháng 12 năm 2025. Người thuê đất phải tính, thu tiền thuê đất một lần cho khoảng thời gian từ ngày 01 tháng 01 năm 2026 đến hết thời gian cho thuê lại đất. Số tiền này được tính trên cơ sở diện tích đất cho thuê lại. Thời gian cho thuê lại đất còn lại tính từ ngày 01 tháng 01 năm 2026. Đơn giá thuê đất hằng năm được xác định theo quy định của pháp luật tại thời điểm ngày 01 tháng 01 năm 2006. Số tiền này cộng thêm một khoản tiền tương đương với tiền chậm nộp theo quy định của pháp luật từng thời kỳ. Khoản tiền tương đương với tiền chậm nộp được tính đối với số tiền này từ ngày 01 tháng 01 năm 2006 đến thời điểm nộp tiền vào ngân sách nhà nước đối với trường hợp đã cho thuê lại đất trước ngày 01 tháng 01 năm 2006. Hoặc tính khoản tiền tương đương với tiền chậm nộp từ thời điểm cho thuê lại đất đến thời điểm nộp tiền vào ngân sách nhà nước đối với trường hợp đã cho thuê lại đất từ sau ngày 01 tháng 01 năm 2006 đến trước ngày 01 tháng 7 năm 2014."
